clip,time,rootX,rootY,rootZ,rootYaw,hipsY,headY,leftFootX,leftFootY,leftFootZ,rightFootX,rightFootY,rightFootZ,leftHandZ,rightHandZ,meshMinY,meshMaxY
Zombie@Damage01,0.1375,0,0,0,0,0.8447903,1.438177,-0.2308732,0.1070716,0.09807295,0.2081577,0.1283356,-0.2289226,0.3927218,0.232996,0.003783286,1.641159
Zombie@Damage01,0.1416667,0,0,0,0,0.847492,1.442355,-0.2310871,0.1067925,0.09742146,0.2081592,0.1283196,-0.2298218,0.3875895,0.2322512,0.003325194,1.646026
Zombie@Damage01,0.1458333,0,0,0,0,0.8501882,1.446473,-0.2312956,0.1065294,0.09676283,0.2081693,0.1283339,-0.2307088,0.3818713,0.2315047,0.002881229,1.650583
Zombie@Damage01,0.15,0,0,0,0,0.852879,1.450531,-0.2314997,0.1062818,0.09609464,0.2081869,0.1283791,-0.2315851,0.37558,0.2307571,0.002450913,1.65483
Zombie@Damage01,0.1541667,0,0,0,0,0.855564,1.454528,-0.2316992,0.1060502,0.0954173,0.2082117,0.1284542,-0.2324509,0.3687278,0.2300084,0.002034307,1.658766
Zombie@Damage01,0.1583333,0,0,0,0,0.8582428,1.458463,-0.2318949,0.1058342,0.09473019,0.2082429,0.1285598,-0.2333066,0.3613288,0.2292584,0.00163132,1.66239
Zombie@Damage01,0.1625,0,0,0,0,0.8609149,1.462335,-0.2320872,0.1056336,0.0940335,0.2082803,0.1286952,-0.2341518,0.3533981,0.228507,0.001241714,1.665702
Zombie@Damage01,0.1666667,0,0,0,0,0.8635805,1.466144,-0.2322773,0.105449,0.09332573,0.2083233,0.1288607,-0.2349876,0.3449521,0.2277543,0.0008657277,1.668703
Zombie@Damage01,0.1708333,0,0,0,0,0.864775,1.468002,-0.2327187,0.1052116,0.09211022,0.2081753,0.1291916,-0.2359169,0.3441396,0.2282899,0.0002257228,1.66992
Zombie@Damage01,0.175,0,0,0,0,0.8659574,1.469829,-0.2331548,0.1049868,0.09088013,0.2080468,0.1295509,-0.2368531,0.3431487,0.2288039,-0.000404954,1.671007
Zombie@Damage01,0.1791667,0,0,0,0,0.8671279,1.471624,-0.2335861,0.104775,0.08963499,0.2079375,0.1299386,-0.2377957,0.3419821,0.2292976,-0.001025051,1.671964
Zombie@Damage01,0.1833333,0,0,0,0,0.8682354,1.473336,-0.2341939,0.1047604,0.08937429,0.2078575,0.1303044,-0.2388226,0.3405641,0.2296934,-0.001084417,1.67274
Zombie@Damage01,0.1875,0,0,0,0,0.8693291,1.475015,-0.234805,0.1047599,0.08916128,0.2077972,0.1306974,-0.2398614,0.3389708,0.2300654,-0.00111112,1.673446
Zombie@Damage01,0.1916667,0,0,0,0,0.8704118,1.476663,-0.2354089,0.1047634,0.08893587,0.2077555,0.1311208,-0.2409067,0.337209,0.2304187,-0.001137048,1.674472
Zombie@Damage01,0.1958333,0,0,0,0,0.8714837,1.47828,-0.2360058,0.1047706,0.08869761,0.2077332,0.1315751,-0.2419592,0.3352824,0.2307547,-0.001162887,1.675369
Zombie@Damage01,0.2,0,0,0,0,0.8725447,1.479866,-0.2365951,0.1047813,0.08844686,0.207729,0.1320603,-0.2430181,0.3331931,0.2310736,-0.001188487,1.676136
Zombie@Damage01,0.2041667,0,0,0,0,0.8719983,1.479267,-0.2365801,0.1046467,0.08815783,0.2069034,0.1325202,-0.2439108,0.3346682,0.2336379,-0.001393259,1.675549
Zombie@Damage01,0.2083333,0,0,0,0,0.8714485,1.478653,-0.2365701,0.1045277,0.08786633,0.2060633,0.1329934,-0.2448093,0.3361,0.2362022,-0.001585484,1.674911
Zombie@Damage01,0.2125,0,0,0,0,0.8708955,1.478026,-0.2365648,0.1044253,0.08757198,0.2052087,0.1334801,-0.2457135,0.3374883,0.2387649,-0.001764119,1.674224
Zombie@Damage01,0.2166667,0,0,0,0,0.8703389,1.477385,-0.2365643,0.1043387,0.08727465,0.2043399,0.1339796,-0.2466231,0.338833,0.2413248,-0.001930177,1.673487
Zombie@Damage01,0.2208333,0,0,0,0,0.8697793,1.47673,-0.2365687,0.1042681,0.08697506,0.2034571,0.1344933,-0.2475383,0.3401335,0.2438802,-0.002083093,1.672702
Zombie@Damage01,0.225,0,0,0,0,0.8692172,1.476062,-0.236578,0.1042141,0.08667302,0.2025602,0.1350206,-0.2484582,0.3413891,0.2464294,-0.002222717,1.671868
Zombie@Damage01,0.2291667,0,0,0,0,0.8686522,1.47538,-0.2365925,0.1041769,0.08636813,0.2016497,0.135562,-0.2493835,0.3426002,0.2489711,-0.002348632,1.670986
Zombie@Damage01,0.2333333,0,0,0,0,0.868085,1.474686,-0.2366116,0.1041566,0.08606071,0.2007246,0.1361177,-0.2503139,0.343766,0.2515032,-0.002460599,1.670056
Zombie@Damage01,0.2375,0,0,0,0,0.8662759,1.472497,-0.2371285,0.1042027,0.08574937,0.2009016,0.1365921,-0.2507596,0.3472872,0.2550698,-0.002559751,1.668238
Zombie@Damage01,0.2416667,0,0,0,0,0.864428,1.470235,-0.237685,0.1042309,0.08541799,0.2010372,0.1370408,-0.2512173,0.3507708,0.2592643,-0.002676368,1.666328
Zombie@Damage01,0.2458333,0,0,0,0,0.8625855,1.467947,-0.2382461,0.1042858,0.08508782,0.2011669,0.1375093,-0.2516656,0.3542377,0.263473,-0.00276649,1.664373
Zombie@Damage01,0.25,0,0,0,0,0.8607484,1.465631,-0.2388112,0.104367,0.08475994,0.2012905,0.1379965,-0.2521036,0.3576867,0.2676943,-0.002830148,1.66237
Zombie@Damage01,0.2541667,0,0,0,0,0.8589171,1.463287,-0.2393812,0.1044755,0.08443387,0.2014082,0.138503,-0.2525311,0.3611171,0.2719269,-0.002866685,1.660322
Zombie@Damage01,0.2583333,0,0,0,0,0.8570919,1.460917,-0.2399553,0.1046111,0.08410998,0.2015201,0.1390293,-0.2529483,0.3645274,0.2761694,-0.002875715,1.658228
Zombie@Damage01,0.2625,0,0,0,0,0.8552725,1.45852,-0.2405336,0.1047733,0.08378917,0.2016259,0.1395745,-0.2533544,0.3679165,0.2804205,-0.002858371,1.656089
Zombie@Damage01,0.2666667,0,0,0,0,0.8534594,1.456097,-0.241116,0.1049632,0.08347158,0.201726,0.1401392,-0.2537488,0.371283,0.2846781,-0.002812922,1.653904
Zombie@Damage01,0.2708333,0,0,0,0,0.8509778,1.452863,-0.2423784,0.1050274,0.08309545,0.2035731,0.1403615,-0.2534904,0.3764089,0.2898876,-0.003017843,1.651294
Zombie@Damage01,0.275,0,0,0,0,0.8485091,1.449569,-0.2436438,0.1051528,0.08270831,0.2053865,0.1406209,-0.2532125,0.3815325,0.29511,-0.003160149,1.648588
Zombie@Damage01,0.2791667,0,0,0,0,0.8460539,1.446216,-0.2449113,0.1053406,0.08231014,0.207165,0.1409161,-0.2529146,0.3866519,0.3003451,-0.003238112,1.645786
Zombie@Damage01,0.2833333,0,0,0,0,0.843612,1.442805,-0.2461809,0.1055903,0.08190218,0.2089092,0.1412471,-0.2525957,0.3917651,0.3055921,-0.003252625,1.642888
Zombie@Damage01,0.2875,0,0,0,0,0.8411831,1.439335,-0.2474517,0.1059022,0.08148412,0.2106189,0.1416126,-0.2522555,0.3968711,0.3108507,-0.003203094,1.639893
Zombie@Damage01,0.2916667,0,0,0,0,0.8387678,1.435806,-0.2487242,0.1062768,0.08105743,0.2122923,0.1420125,-0.2518928,0.4019676,0.3161195,-0.003088534,1.636803
Zombie@Damage01,0.2958333,0,0,0,0,0.8363661,1.432219,-0.2499973,0.1067142,0.08062138,0.2139312,0.1424468,-0.2515076,0.4070537,0.3213989,-0.002909392,1.633617
Zombie@Damage01,0.3,0,0,0,0,0.8339781,1.428575,-0.2512709,0.1072153,0.08017775,0.215534,0.1429136,-0.2510983,0.4121267,0.3266873,-0.002664179,1.630335
Zombie@Damage01,0.3041667,0,0,0,0,0.8319669,1.425094,-0.2524333,0.1072111,0.07999165,0.2180884,0.1428815,-0.2505116,0.4183743,0.3325205,-0.002975404,1.627243
Zombie@Damage01,0.3083333,0,0,0,0,0.8299767,1.421528,-0.2535913,0.1072867,0.07978252,0.2205786,0.1429023,-0.2499133,0.4246237,0.3383556,-0.003207862,1.624026
Zombie@Damage01,0.3125,0,0,0,0,0.8280076,1.417876,-0.2547457,0.1074425,0.07955156,0.2230031,0.142974,-0.249302,0.4308715,0.3441911,-0.003360063,1.620686
Zombie@Damage01,0.3166667,0,0,0,0,0.8260599,1.41414,-0.2558969,0.1076794,0.07929994,0.2253606,0.1430963,-0.2486773,0.4371159,0.3500269,-0.003431588,1.617223
Zombie@Damage01,0.3208333,0,0,0,0,0.824133,1.410319,-0.2570453,0.1079975,0.07902904,0.22765,0.1432669,-0.2480377,0.4433537,0.3558613,-0.003421426,1.613636
Zombie@Damage01,0.325,0,0,0,0,0.8222274,1.406414,-0.2581916,0.1083979,0.07873871,0.2298696,0.1434853,-0.2473832,0.4495821,0.3616941,-0.003328651,1.609927
Zombie@Damage01,0.3291667,0,0,0,0,0.8203427,1.402426,-0.2593361,0.1088806,0.07843082,0.2320187,0.1437502,-0.2467127,0.4557995,0.3675243,-0.003153235,1.606097
Zombie@Damage01,0.3333333,0,0,0,0,0.8184788,1.398355,-0.2604793,0.1094463,0.07810638,0.2340967,0.1440599,-0.246025,0.4620017,0.3733506,-0.002893776,1.602144
Zombie@Damage01,0.3375,0,0,0,0,0.817753,1.396262,-0.2609033,0.1095892,0.07798545,0.2354722,0.144,-0.2457156,0.4686868,0.379173,-0.002943784,1.60016
Zombie@Damage01,0.3416667,0,0,0,0,0.8170356,1.394139,-0.2613244,0.1097606,0.07785869,0.2368225,0.14396,-0.2454033,0.4753565,0.3849685,-0.002966881,1.598127
Zombie@Damage01,0.3458333,0,0,0,0,0.8163267,1.391984,-0.261743,0.1099601,0.07772642,0.2381461,0.1439403,-0.2450895,0.4820099,0.3907368,-0.002963513,1.596044
Zombie@Damage01,0.35,0,0,0,0,0.8156258,1.389799,-0.2621596,0.1101882,0.07758848,0.2394432,0.1439393,-0.2447728,0.4886466,0.3964776,-0.002933055,1.593911
Zombie@Damage01,0.3541667,0,0,0,0,0.8149333,1.387584,-0.262574,0.1104446,0.07744484,0.2407138,0.1439584,-0.2444538,0.4952659,0.4021901,-0.002875894,1.591728
Zombie@Damage01,0.3583333,0,0,0,0,0.8142489,1.385339,-0.2629868,0.1107294,0.07729687,0.2419571,0.143996,-0.2441319,0.5018665,0.4078742,-0.002791822,1.589496
Zombie@Damage01,0.3625,0,0,0,0,0.8135725,1.383064,-0.2633977,0.1110427,0.07714421,0.2431728,0.1440523,-0.2438072,0.5084482,0.4135291,-0.00268057,1.587215
Zombie@Damage01,0.3666667,0,0,0,0,0.8129045,1.380759,-0.2638074,0.111385,0.07698648,0.2443608,0.1441275,-0.2434797,0.5150106,0.4191552,-0.0025419,1.584886
Zombie@Damage01,0.3708333,0,0,0,0,0.8136495,1.381113,-0.2637072,0.1115682,0.07670787,0.244513,0.1439889,-0.2435168,0.521234,0.4243085,-0.002458215,1.585245
Zombie@Damage01,0.375,0,0,0,0,0.8143939,1.381463,-0.2636069,0.1117532,0.0764295,0.2446595,0.1438541,-0.2435516,0.5274009,0.4294105,-0.002373457,1.585589
Zombie@Damage01,0.3791667,0,0,0,0,0.8151377,1.38181,-0.2635059,0.1119402,0.07615139,0.2447999,0.1437227,-0.2435842,0.5335093,0.4344594,-0.002287984,1.585917
Zombie@Damage01,0.3833333,0,0,0,0,0.8158808,1.382153,-0.2634043,0.1121291,0.07587357,0.2449346,0.143595,-0.2436145,0.5395567,0.4394541,-0.002201438,1.586229
Zombie@Damage01,0.3875,0,0,0,0,0.816623,1.382492,-0.2633025,0.11232,0.0755965,0.2450634,0.1434704,-0.243642,0.5455413,0.4443936,-0.002114087,1.586525
Zombie@Damage01,0.3916667,0,0,0,0,0.8173646,1.382828,-0.2632,0.1125125,0.07532019,0.2451865,0.1433499,-0.2436669,0.5514619,0.4492769,-0.00202617,1.586806
Zombie@Damage01,0.3958333,0,0,0,0,0.8181052,1.38316,-0.2630972,0.1127068,0.07504409,0.2453036,0.1432325,-0.2436893,0.5573158,0.4541028,-0.001937568,1.58707
Zombie@Damage01,0.4,0,0,0,0,0.8188451,1.383487,-0.2629941,0.1129027,0.07476896,0.2454147,0.1431185,-0.2437092,0.5631013,0.4588701,-0.001848489,1.587319
Zombie@Damage01,0.4041667,0,0,0,0,0.8208247,1.385999,-0.2625339,0.1129561,0.07433718,0.2448014,0.1428097,-0.2439732,0.568263,0.4630968,-0.001833797,1.589764
Zombie@Damage01,0.4083333,0,0,0,0,0.8228011,1.388502,-0.2620697,0.1130149,0.07390442,0.2441757,0.1425098,-0.2442235,0.5733033,0.4672318,-0.001813561,1.59219
Zombie@Damage01,0.4125,0,0,0,0,0.8247739,1.390993,-0.2616012,0.1130788,0.07347189,0.2435382,0.142218,-0.2444596,0.5782176,0.4712718,-0.00178799,1.594597
Zombie@Damage01,0.4166667,0,0,0,0,0.8267431,1.393475,-0.2611288,0.1131477,0.07303926,0.2428886,0.1419348,-0.2446812,0.5830033,0.4752146,-0.001756936,1.596984
Zombie@Damage01,0.4208333,0,0,0,0,0.8287082,1.395946,-0.2606524,0.1132214,0.07260767,0.2422267,0.1416602,-0.2448881,0.5876556,0.4790574,-0.001720667,1.599352
Zombie@Damage01,0.425,0,0,0,0,0.8306693,1.398406,-0.260172,0.1132995,0.07217603,0.2415533,0.1413935,-0.2450797,0.5921713,0.482798,-0.00167945,1.6017
Zombie@Damage01,0.4291667,0,0,0,0,0.8326264,1.400855,-0.2596882,0.1133827,0.07174497,0.2408672,0.1411354,-0.2452564,0.596546,0.4864329,-0.001632869,1.604028
Zombie@Damage01,0.4333333,0,0,0,0,0.8345793,1.403293,-0.2592012,0.1134705,0.07131572,0.2401693,0.1408857,-0.2454173,0.6007751,0.4899601,-0.001581013,1.606336
Zombie@Damage01,0.4375,0,0,0,0,0.8365436,1.406028,-0.2586386,0.1134034,0.07092702,0.2392876,0.1405513,-0.2457024,0.6043872,0.4927491,-0.001645625,1.608992
Zombie@Damage01,0.4416667,0,0,0,0,0.8385047,1.408748,-0.2580716,0.1133445,0.07053955,0.2383932,0.1402269,-0.2459709,0.6078544,0.4954822,-0.001700938,1.611628
Zombie@Damage01,0.4458333,0,0,0,0,0.8404623,1.411452,-0.2574997,0.113294,0.07015359,0.2374856,0.1399126,-0.2462219,0.6111742,0.4981569,-0.001746923,1.614246
Zombie@Damage01,0.45,0,0,0,0,0.8424162,1.414141,-0.2569231,0.1132509,0.06976883,0.2365652,0.1396088,-0.2464564,0.614345,0.5007721,-0.001784414,1.616843
Zombie@Damage01,0.4541667,0,0,0,0,0.8443672,1.416815,-0.2563424,0.1132164,0.0693851,0.2356315,0.1393153,-0.2466742,0.6173649,0.5033258,-0.001812816,1.619423
Zombie@Damage01,0.4583333,0,0,0,0,0.8463146,1.419473,-0.2557568,0.1131901,0.06900339,0.2346851,0.1390327,-0.2468744,0.6202314,0.5058162,-0.0018318,1.621982
Zombie@Damage01,0.4625,0,0,0,0,0.8482587,1.422116,-0.2551666,0.1131719,0.06862344,0.2337259,0.1387605,-0.2470578,0.6229427,0.5082415,-0.001842111,1.624523
Zombie@Damage01,0.4666667,0,0,0,0,0.8501993,1.424743,-0.2545719,0.1131617,0.06824484,0.2327536,0.1384995,-0.2472242,0.6254969,0.5105997,-0.001843542,1.627043
Zombie@Damage01,0.4708333,0,0,0,0,0.8509417,1.425783,-0.254326,0.1131202,0.06810399,0.2323529,0.13837,-0.2473212,0.6267069,0.5115276,-0.001877308,1.62805
Zombie@Damage01,0.475,0,0,0,0,0.8516837,1.42682,-0.2540799,0.1130806,0.06796394,0.2319498,0.1382426,-0.247415,0.6278822,0.5124457,-0.001909137,1.629054
Zombie@Damage01,0.4791667,0,0,0,0,0.8524253,1.427855,-0.2538331,0.1130422,0.06782427,0.2315447,0.1381169,-0.2475059,0.6290234,0.5133545,-0.001939476,1.630055
Zombie@Damage01,0.4833333,0,0,0,0,0.8531662,1.428886,-0.2535854,0.1130055,0.06768528,0.2311374,0.137993,-0.2475939,0.6301299,0.514254,-0.001967996,1.631052
Zombie@Damage01,0.4875,0,0,0,0,0.8539068,1.429916,-0.2533372,0.1129699,0.06754761,0.2307279,0.1378708,-0.2476787,0.6312018,0.5151437,-0.001995236,1.632046
Zombie@Damage01,0.4916667,0,0,0,0,0.8546471,1.430943,-0.2530883,0.1129363,0.06740989,0.2303159,0.1377514,-0.2477606,0.632239,0.5160236,-0.002020389,1.633038
Zombie@Damage01,0.4958333,0,0,0,0,0.8553868,1.431967,-0.2528386,0.1129038,0.06727304,0.2299025,0.1376331,-0.2478395,0.6332412,0.5168935,-0.002044201,1.634027
Zombie@Damage01,0.5,0,0,0,0,0.8561259,1.432988,-0.2525881,0.112873,0.06713647,0.2294865,0.1375163,-0.2479158,0.6342083,0.5177537,-0.002066314,1.635012
Zombie@Death01_A,0,0,0,0,0,0.8561259,1.432988,-0.2525882,0.1128727,0.06713647,0.2294865,0.1375163,-0.2479158,0.6342084,0.5177538,-0.002066672,1.635012
Zombie@Death01_A,0.01111111,0,0,0,0,0.8925816,1.449803,-0.2409333,0.09219947,0.06372218,0.2253837,0.1198316,-0.2495059,0.6421875,0.5245229,-0.02363756,1.649242
Zombie@Death01_A,0.02222222,0,0,0,0,0.9291435,1.462019,-0.2273268,0.08179823,0.06224079,0.2205027,0.1109592,-0.2429186,0.6480134,0.5270764,-0.0348994,1.66112
Zombie@Death01_A,0.03333334,0,0,0,0,0.964978,1.469151,-0.2167383,0.08547155,0.08208377,0.2156511,0.1112061,-0.2306435,0.6498282,0.5239043,-0.02584174,1.66712
Zombie@Death01_A,0.04444445,0,0,0,0,1.002867,1.513849,-0.216873,0.1297758,0.1037316,0.2201926,0.139803,-0.182803,0.6236251,0.4980708,-0.01653907,1.712727
Zombie@Death01_A,0.05555556,0,0,0,0,1.04023,1.557288,-0.2169997,0.1760016,0.1253915,0.2240748,0.1741809,-0.1342253,0.592873,0.4642812,-0.002245277,1.756958
Zombie@Death01_A,0.06666667,0,0,0,0,1.077038,1.599423,-0.217129,0.2240845,0.1469517,0.2272979,0.2142922,-0.08549818,0.5571138,0.4234031,0.01903179,1.799768
Zombie@Death01_A,0.07777778,0,0,0,0,1.110865,1.650512,-0.2171636,0.2798022,0.1750804,0.223194,0.2452982,-0.05108137,0.4789708,0.3590081,0.05198867,1.851666
Zombie@Death01_A,0.08888889,0,0,0,0,1.145446,1.698133,-0.2183732,0.3397822,0.202009,0.2185283,0.2814255,-0.01518793,0.3966988,0.2925118,0.07779796,1.899827
Zombie@Death01_A,0.1,0,0,0,0,1.180861,1.742163,-0.2207552,0.4037407,0.22704,0.2132426,0.3227401,0.02123847,0.3117404,0.2243496,0.1100106,1.94413
Zombie@Death01_A,0.1111111,0,0,0,0,1.207225,1.780962,-0.2194456,0.4568188,0.2440071,0.206923,0.3570592,0.04164817,0.2301868,0.151249,0.1395607,1.982182
Zombie@Death01_A,0.1222222,0,0,0,0,1.235229,1.812184,-0.219374,0.514375,0.2597039,0.1994215,0.3954675,0.06251208,0.152624,0.08225999,0.1739275,2.011437
Zombie@Death01_A,0.1333333,0,0,0,0,1.265517,1.836334,-0.2204084,0.5765625,0.2733216,0.1908523,0.4384597,0.08287471,0.07400371,0.01382254,0.2135216,2.034829
Zombie@Death01_A,0.1444445,0,0,0,0,1.281138,1.836259,-0.220812,0.6107128,0.2569261,0.1876754,0.4735184,0.0879459,-0.0003562144,-0.0483362,0.2531438,2.039706
Zombie@Death01_A,0.1555556,0,0,0,0,1.301087,1.816895,-0.2211353,0.6508649,0.2390954,0.183099,0.5157027,0.09120192,-0.07218041,-0.1128394,0.3001639,1.997859
Zombie@Death01_A,0.1666667,0,0,0,0,1.32505,1.779368,-0.2211246,0.6958486,0.2178218,0.1774092,0.564093,0.09019827,-0.138535,-0.1754487,0.3536323,1.91093
Zombie@Death01_A,0.1777778,0,0,0,0,1.331249,1.687388,-0.2181026,0.7164489,0.2133302,0.1770203,0.5997229,0.09420996,-0.1879768,-0.2191722,0.402098,1.808968
Zombie@Death01_A,0.1888889,0,0,0,0,1.341068,1.578666,-0.2164142,0.7420597,0.2043307,0.1759152,0.6416373,0.09168633,-0.236776,-0.2854587,0.4577467,1.703044
Zombie@Death01_A,0.2,0,0,0,0,1.353386,1.461078,-0.2156857,0.770161,0.1885342,0.174468,0.6874747,0.07999998,-0.283188,-0.3618048,0.5185276,1.592794
Zombie@Death01_A,0.2111111,0,0,0,0,1.352676,1.36573,-0.2139967,0.8017097,0.1922552,0.1744889,0.7324308,0.0990793,-0.3203573,-0.3869917,0.5782969,1.607709
Zombie@Death01_A,0.2222222,0,0,0,0,1.351083,1.270782,-0.2125131,0.8337959,0.1918294,0.1745471,0.7794345,0.1114463,-0.3592233,-0.4245404,0.6230941,1.633654
Zombie@Death01_A,0.2333333,0,0,0,0,1.348148,1.179313,-0.2111822,0.8649878,0.1868194,0.1746763,0.8268591,0.1164613,-0.397358,-0.4780258,0.6599547,1.662789
Zombie@Death01_A,0.2444444,0,0,0,0,1.33942,1.114077,-0.2091313,0.9232073,0.1897966,0.1720125,0.8785526,0.1393711,-0.4349754,-0.5119542,0.7290269,1.670241
